order_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
18454,1/6/2018,6-Jan-18,0,0,3,,PR14,,PR03,,NA
18455,1/6/2018,6-Jan-18,2,1.85,33,,PR14,,PR03,,NA
18456,1/6/2018,6-Jan-18,4,2.59,23,0.7,PR14,,PR03,,NA
18457,1/6/2018,6-Jan-18,3,8.19,52,,PR14,,PR03,,NA
18458,1/6/2018,6-Jan-18,0,0,1,5.95,PR14,,PR03,,NA
18459,1/6/2018,6-Jan-18,0,0,18,9.9,PR14,,PR03,,NA
18460,1/6/2018,6-Jan-18,0,0,2,15,PR14,,PR03,,NA
18461,1/6/2018,6-Jan-18,0,0,22,2.25,PR14,,PR03,,NA
18462,1/7/2018,7-Jan-18,0,0,24,,PR14,,PR03,,NA
18463,1/7/2018,7-Jan-18,0,0,5,10.95,PR14,,PR03,,NA
18464,1/7/2018,7-Jan-18,0,0,8,12.9,PR14,,PR03,,NA
18465,1/7/2018,7-Jan-18,0,0,17,,PR14,,PR03,,NA
18466,1/7/2018,7-Jan-18,0,0,24,1.85,PR14,,PR03,,NA
18467,1/7/2018,7-Jan-18,2,42.29,17,24.95,PR14,,PR03,,NA
18468,1/7/2018,7-Jan-18,1,2.87,28,3.1,PR14,,PR03,,NA
18469,1/7/2018,7-Jan-18,11,10.19,37,1,PR14,,PR03,,NA
18470,1/7/2018,7-Jan-18,0,0,1,5.9,PR14,,PR03,,NA
18471,1/7/2018,7-Jan-18,1,2.87,62,3.1,PR14,,PR03,,NA
18472,1/7/2018,7-Jan-18,0,0,10,5.95,PR14,,PR03,,NA
18473,1/7/2018,7-Jan-18,0,0,1,10.9,PR14,,PR03,,NA
18474,1/7/2018,7-Jan-18,1,21.95,4,25.9,PR14,,PR03,,NA
18475,1/7/2018,7-Jan-18,0,0,6,18.5,PR14,,PR03,,NA
18476,1/7/2018,7-Jan-18,0,0,8,7.1,PR14,,PR03,,NA
18477,1/7/2018,7-Jan-18,0,0,2,6,PR14,,PR03,,NA
18478,1/7/2018,7-Jan-18,0,0,4,6.4,PR14,,PR03,,NA
18479,1/7/2018,7-Jan-18,1,2.73,43,2.95,PR14,,PR03,,NA
18480,1/7/2018,7-Jan-18,0,0,23,1,PR14,,PR03,,NA
18481,1/7/2018,7-Jan-18,0,0,12,3.25,PR14,,PR03,,NA
18482,1/7/2018,7-Jan-18,0,0,1,0.75,PR14,,PR03,,NA
18483,1/7/2018,7-Jan-18,1,1.71,13,1.85,PR14,,PR03,,NA
18484,1/7/2018,7-Jan-18,0,0,1,10,PR14,,PR03,,NA
18485,1/7/2018,7-Jan-18,0,0,7,20.5,PR14,,PR03,,NA
18486,1/7/2018,7-Jan-18,0,0,1,59.9,PR14,,PR03,,NA
18487,1/7/2018,7-Jan-18,0,0,12,19.5,PR14,,PR03,,NA
18488,1/7/2018,7-Jan-18,15,40.97,185,2.95,PR14,,PR03,,NA
18489,1/7/2018,7-Jan-18,0,0,14,2.65,PR05,verylow,PR03,,NA
18490,1/7/2018,7-Jan-18,1,1.96,4,2.65,PR05,verylow,PR03,,NA
18491,1/7/2018,7-Jan-18,0,0,15,2.5,PR14,,PR03,,NA
18492,1/7/2018,7-Jan-18,0,0,8,1.95,PR14,,PR03,,NA
18493,1/7/2018,7-Jan-18,0,0,17,3.5,PR14,,PR03,,NA
18494,1/7/2018,7-Jan-18,0,0,5,19.9,PR14,,PR03,,NA
18495,1/7/2018,7-Jan-18,0,0,7,3.25,PR14,,PR03,,NA
18496,1/7/2018,7-Jan-18,0,0,17,,PR14,,PR03,,NA
18497,1/7/2018,7-Jan-18,1,15,1,15,PR14,,PR03,,NA
18498,1/7/2018,7-Jan-18,0,0,32,4.9,PR14,,PR03,,NA
18499,1/7/2018,7-Jan-18,0,0,4,679,PR03,verylow,PR03,,NA
18500,1/7/2018,7-Jan-18,0,0,6,3.95,PR14,,PR03,,NA
18501,1/7/2018,7-Jan-18,0,0,21,9.75,PR14,,PR03,,NA
18502,1/7/2018,7-Jan-18,0,0,26,3.5,PR14,,PR03,,NA
18503,1/7/2018,7-Jan-18,0,0,5,11.9,PR14,,PR03,,NA
18504,1/7/2018,7-Jan-18,0,0,11,1.75,PR14,,PR03,,NA
18505,1/7/2018,7-Jan-18,0,0,3,29.95,PR14,,PR03,,NA
18506,1/7/2018,7-Jan-18,0,0,5,16.95,PR14,,PR03,,NA
18507,1/7/2018,7-Jan-18,0,0,3,0.75,PR14,,PR03,,NA
18508,1/7/2018,7-Jan-18,0,0,5,12.95,PR14,,PR03,,NA
18509,1/7/2018,7-Jan-18,2,7.31,28,3.95,PR17,veryhigh,PR03,,NA
18510,1/7/2018,7-Jan-18,0,0,6,10.95,PR14,,PR03,,NA
18511,1/7/2018,7-Jan-18,0,0,13,9.75,PR14,,PR03,,NA
18512,1/7/2018,7-Jan-18,0,0,3,19.95,PR14,,PR03,,NA
18513,1/7/2018,7-Jan-18,0,0,25,1.25,PR14,,PR03,,NA
18514,1/7/2018,7-Jan-18,0,0,3,679,PR03,verylow,PR03,,NA
18515,1/7/2018,7-Jan-18,0,0,8,15.9,PR14,,PR03,,NA
18516,1/8/2018,8-Jan-18,0,0,2,2.5,PR14,,PR03,,NA
18517,1/8/2018,8-Jan-18,0,0,5,1.15,PR14,,PR03,,NA
18518,1/8/2018,8-Jan-18,4,7.22,2,3.25,PR10,high,PR03,,NA
18519,1/8/2018,8-Jan-18,0,0,10,7.9,PR14,,PR03,,NA
18520,1/8/2018,8-Jan-18,0,0,7,11.95,PR14,,PR03,,NA
18521,1/8/2018,8-Jan-18,0,0,26,0.75,PR14,,PR03,,NA
18522,1/8/2018,8-Jan-18,0,0,6,3.15,PR14,,PR03,,NA
18523,1/8/2018,8-Jan-18,0,0,8,2.9,PR14,,PR03,,NA
18524,1/8/2018,8-Jan-18,0,0,12,14.95,PR14,,PR03,,NA
18525,1/8/2018,8-Jan-18,0,0,12,1.25,PR14,,PR03,,NA
18526,1/8/2018,8-Jan-18,0,0,6,34.95,PR14,,PR03,,NA
18527,1/8/2018,8-Jan-18,0,0,6,18.95,PR14,,PR03,,NA
18528,1/8/2018,8-Jan-18,0,0,3,11.9,PR05,moderate,PR03,,NA
18529,1/8/2018,8-Jan-18,0,0,24,13.9,PR05,veryhigh,PR03,,NA
18530,1/8/2018,8-Jan-18,1,16.91,12,19.95,PR14,,PR03,,NA
18531,1/8/2018,8-Jan-18,0,0,11,1.15,PR14,,PR03,,NA
18532,1/8/2018,8-Jan-18,0,0,20,3.95,PR17,veryhigh,PR03,,NA
18533,1/8/2018,8-Jan-18,0,0,6,,PR14,,PR03,,NA
18534,1/8/2018,8-Jan-18,2,12.71,5,7.5,PR14,,PR03,,NA
18535,1/8/2018,8-Jan-18,0,0,9,17.25,PR14,,PR03,,NA
18536,1/8/2018,8-Jan-18,0,0,10,49.9,PR14,,PR03,,NA
18537,1/8/2018,8-Jan-18,0,0,14,30.9,PR14,,PR03,,NA
18538,1/8/2018,8-Jan-18,0,0,1,2,PR14,,PR03,,NA
18539,1/8/2018,8-Jan-18,0,0,2,12.5,PR14,,PR03,,NA
18540,1/8/2018,8-Jan-18,0,0,56,2.85,PR14,,PR03,,NA
18541,1/8/2018,8-Jan-18,0,0,6,3.95,PR14,,PR03,,NA
18542,1/8/2018,8-Jan-18,5,18.52,16,4,PR14,,PR03,,NA
18543,1/8/2018,8-Jan-18,3,1.39,80,0.5,PR14,,PR03,,NA
18544,1/8/2018,8-Jan-18,0,0,5,6.4,PR05,low,PR03,,NA
18545,1/8/2018,8-Jan-18,0,0,4,7.25,PR14,,PR03,,NA
18546,1/8/2018,8-Jan-18,4,7.41,127,,PR14,,PR03,,NA
18547,1/8/2018,8-Jan-18,0,0,22,11.5,PR14,,PR03,,NA
18548,1/8/2018,8-Jan-18,0,0,2,12.9,PR14,,PR03,,NA
18549,1/8/2018,8-Jan-18,0,0,4,6.15,PR14,,PR03,,NA
18550,1/8/2018,8-Jan-18,0,0,12,2.85,PR14,,PR03,,NA
18551,1/8/2018,8-Jan-18,0,0,18,6.5,PR14,,PR03,,NA
18552,1/8/2018,8-Jan-18,0,0,8,13.9,PR05,veryhigh,PR03,,NA
18553,1/8/2018,8-Jan-18,0,0,25,4.45,PR03,verylow,PR03,,NA
18554,1/8/2018,8-Jan-18,0,0,18,1.95,PR14,,PR03,,NA
18555,1/8/2018,8-Jan-18,0,0,5,7.75,PR14,,PR03,,NA
18556,1/8/2018,8-Jan-18,0,0,11,15,PR14,,PR03,,NA
18557,1/8/2018,8-Jan-18,0,0,8,12.5,PR05,veryhigh,PR03,,NA
18558,1/8/2018,8-Jan-18,0,0,9,19.9,PR06,moderate,PR03,,NA
18559,1/8/2018,8-Jan-18,0,0,105,1.25,PR14,,PR03,,NA
18560,1/8/2018,8-Jan-18,5.03,27.71,8.237,5.95,PR14,,PR03,,NA
18561,1/8/2018,8-Jan-18,0,0,4,,PR14,,PR03,,NA
18562,1/8/2018,8-Jan-18,0,0,5,15.9,PR14,,PR03,,NA
18563,1/8/2018,8-Jan-18,0,0,8,2,PR14,,PR03,,NA
18564,1/8/2018,8-Jan-18,0,0,10,9.95,PR14,,PR03,,NA
18565,1/8/2018,8-Jan-18,0,0,5,10.9,PR14,,PR03,,NA
18566,1/8/2018,8-Jan-18,0,0,8,12.9,PR14,,PR03,,NA
18567,1/8/2018,8-Jan-18,9,24.58,98,2.95,PR14,,PR03,,NA
18568,1/8/2018,8-Jan-18,1,1.34,38,1.45,PR14,,PR03,,NA
18569,1/9/2018,9-Jan-18,0,0,4,31.9,PR05,moderate,PR03,,NA
18570,1/9/2018,9-Jan-18,0,0,3,29.95,PR14,,PR03,,NA
18571,1/9/2018,9-Jan-18,0,0,6,12.9,PR14,,PR03,,NA
18572,1/9/2018,9-Jan-18,0,0,8,29.95,PR14,,PR03,,NA
18573,1/9/2018,9-Jan-18,0,0,6,15,PR14,,PR03,,NA
18574,1/9/2018,9-Jan-18,0,0,4,29.9,PR14,,PR03,,NA
18575,1/9/2018,9-Jan-18,2,1.39,26,0.75,PR14,,PR03,,NA
18576,1/9/2018,9-Jan-18,2,1.85,31,1,PR14,,PR03,,NA
18577,1/9/2018,9-Jan-18,0,0,3,15,PR14,,PR03,,NA
18578,1/9/2018,9-Jan-18,2,7.31,23,3.95,PR14,,PR03,,NA
18579,1/9/2018,9-Jan-18,0,0,9,9.99,PR14,,PR03,,NA
18580,1/9/2018,9-Jan-18,0,0,8,7.25,PR14,,PR03,,NA
18581,1/9/2018,9-Jan-18,0,0,139,5.9,PR14,,PR03,,NA
18582,1/9/2018,9-Jan-18,0,0,22,3.99,PR14,,PR03,,NA
18583,1/9/2018,9-Jan-18,1,4.66,3,5.5,PR14,,PR03,,NA
18584,1/9/2018,9-Jan-18,0,0,20,1.15,PR14,,PR03,,NA
18585,1/9/2018,9-Jan-18,0,0,16,26.9,PR14,,PR03,,NA
18586,1/9/2018,9-Jan-18,0,0,1,3.1,PR14,,PR03,,NA
18587,1/9/2018,9-Jan-18,0,0,12,3.25,PR14,,PR03,,NA
18588,1/9/2018,9-Jan-18,0,0,8,29.9,PR14,,PR03,,NA
18589,1/9/2018,9-Jan-18,0,0,6,6.4,PR05,low,PR03,,NA
18590,1/9/2018,9-Jan-18,2,0.93,38,0.5,PR14,,PR03,,NA
18591,1/9/2018,9-Jan-18,0,0,3,7.5,PR14,,PR03,,NA
18592,1/9/2018,9-Jan-18,0,0,10,16.95,PR14,,PR03,,NA
18593,1/9/2018,9-Jan-18,0,0,9,1.45,PR14,,PR03,,NA
18594,1/9/2018,9-Jan-18,0,0,21,2.65,PR05,verylow,PR03,,NA
18595,1/9/2018,9-Jan-18,0,0,12,10,PR14,,PR03,,NA
18596,1/9/2018,9-Jan-18,0,0,24,2.25,PR14,,PR03,,NA
18597,1/9/2018,9-Jan-18,0,0,5,12.5,PR14,,PR03,,NA
18598,1/9/2018,9-Jan-18,8,3.7,41,0.5,PR14,,PR03,,NA
18599,1/9/2018,9-Jan-18,3,3.47,30,1.25,PR14,,PR03,,NA
18600,1/9/2018,9-Jan-18,0,0,5,1,PR14,,PR03,,NA
18601,1/9/2018,9-Jan-18,0,0,9,4.95,PR14,,PR03,,NA
18602,1/9/2018,9-Jan-18,0,0,24,2,PR14,,PR03,,NA
18603,1/9/2018,9-Jan-18,0,0,1,29.9,PR14,,PR03,,NA
18604,1/9/2018,9-Jan-18,5,20.6,60,4.45,PR03,verylow,PR03,,NA
18605,1/9/2018,9-Jan-18,0,0,6,34.95,PR14,,PR03,,NA
18606,1/9/2018,9-Jan-18,0,0,5,139.9,PR14,,PR03,,NA
18607,1/9/2018,9-Jan-18,0,0,4,27.25,PR14,,PR03,,NA
18608,1/9/2018,9-Jan-18,0,0,21,3.5,PR14,,PR03,,NA
18609,1/9/2018,9-Jan-18,0,0,7,3.5,PR14,,PR03,,NA
18610,1/9/2018,9-Jan-18,0,0,6,6.5,PR14,,PR03,,NA
18611,1/9/2018,9-Jan-18,0,0,4,15.9,PR14,,PR03,,NA
18612,1/9/2018,9-Jan-18,0,0,6,12.95,PR14,,PR03,,NA
18613,1/9/2018,9-Jan-18,0,0,6,6.4,PR05,low,PR03,,NA
18614,1/9/2018,9-Jan-18,0,0,5,59.9,PR14,,PR03,,NA
18615,1/9/2018,9-Jan-18,0,0,13,27.25,PR14,,PR03,,NA
18616,1/9/2018,9-Jan-18,0,0,6,3.5,PR14,,PR03,,NA
18617,1/9/2018,9-Jan-18,16,43.7,103,2.95,PR14,,PR03,,NA
18618,1/9/2018,9-Jan-18,0,0,4,2.25,PR14,,PR03,,NA
18619,1/9/2018,9-Jan-18,0,0,3,2.65,PR05,verylow,PR03,,NA
18620,1/10/2018,10-Jan-18,0,0,14,2.95,PR14,,PR03,,NA
18621,1/10/2018,10-Jan-18,0,0,37,3.5,PR14,,PR03,,NA
18622,1/10/2018,10-Jan-18,8,3.7,131,0.5,PR14,,PR03,,NA
18623,1/10/2018,10-Jan-18,1,3.24,20,3.5,PR14,,PR03,,NA
18624,1/10/2018,10-Jan-18,0,0,10,29.95,PR14,,PR03,,NA
18625,1/10/2018,10-Jan-18,0,0,9,2.65,PR05,verylow,PR03,,NA
18626,1/10/2018,10-Jan-18,0,0,11,8.9,PR14,,PR03,,NA
18627,1/10/2018,10-Jan-18,0,0,139,5.9,PR14,,PR03,,NA
18628,1/10/2018,10-Jan-18,0,0,6,11.9,PR14,,PR03,,NA
18629,1/10/2018,10-Jan-18,0,0,15,3.25,PR14,,PR03,,NA
18630,1/10/2018,10-Jan-18,0,0,5,,PR14,,PR03,,NA
18631,1/10/2018,10-Jan-18,0,0,6,10,PR14,,PR03,,NA
18632,1/10/2018,10-Jan-18,4,1.85,31,0.5,PR14,,PR03,,NA
18633,1/10/2018,10-Jan-18,0,0,5,30.9,PR14,,PR03,,NA
18634,1/10/2018,10-Jan-18,1,25.34,0,29.9,PR14,,PR03,,NA
18635,1/10/2018,10-Jan-18,0,0,7,,PR14,,PR03,,NA
18636,1/10/2018,10-Jan-18,0,0,20,3.99,PR14,,PR03,,NA
18637,1/10/2018,10-Jan-18,0,0,4,16.9,PR14,,PR03,,NA
18638,1/10/2018,10-Jan-18,0,0,44,7.5,PR14,,PR03,,NA
18639,1/10/2018,10-Jan-18,0,0,6,2.75,PR14,,PR03,,NA
18640,1/10/2018,10-Jan-18,0,0,10,1.15,PR14,,PR03,,NA
18641,1/10/2018,10-Jan-18,0,0,2,7.95,PR14,,PR03,,NA
18642,1/10/2018,10-Jan-18,0,0,41,1.15,PR14,,PR03,,NA
18643,1/10/2018,10-Jan-18,0,0,5,37.9,PR14,,PR03,,NA
18644,1/10/2018,10-Jan-18,0,0,7,9.9,PR14,,PR03,,NA
18645,1/10/2018,10-Jan-18,0,0,6,46.9,PR14,,PR03,,NA
18646,1/10/2018,10-Jan-18,0,0,3,11.9,PR14,,PR03,,NA
18647,1/10/2018,10-Jan-18,0,0,13,4.05,PR14,,PR03,,NA
18648,1/10/2018,10-Jan-18,0,0,6,15.9,PR14,,PR03,,NA
18649,1/10/2018,10-Jan-18,0,0,2,7.95,PR14,,PR03,,NA
18650,1/10/2018,10-Jan-18,0,0,6,26.9,PR14,,PR03,,NA
18651,1/10/2018,10-Jan-18,0,0,2,8.9,PR14,,PR03,,NA
18652,1/10/2018,10-Jan-18,0,0,5,29.9,PR14,,PR03,,NA
18653,1/10/2018,10-Jan-18,0,0,6,10.75,PR10,low,PR03,,NA
18654,1/10/2018,10-Jan-18,0,0,15,9.95,PR14,,PR03,,NA
18655,1/10/2018,10-Jan-18,0,0,2,5.9,PR14,,PR03,,NA
18656,1/10/2018,10-Jan-18,0,0,50,2.45,PR14,,PR03,,NA
18657,1/10/2018,10-Jan-18,0,0,2,6.4,PR14,,PR03,,NA
18658,1/10/2018,10-Jan-18,0,0,6,6.9,PR14,,PR03,,NA
18659,1/10/2018,10-Jan-18,0,0,4,11.5,PR14,,PR03,,NA
18660,1/10/2018,10-Jan-18,0,0,93,,PR14,,PR03,,NA
18661,1/10/2018,10-Jan-18,0,0,2,10.9,PR14,,PR03,,NA
18662,1/10/2018,10-Jan-18,0,0,5,32.9,PR14,,PR03,,NA
18663,1/10/2018,10-Jan-18,0,0,11,4.5,PR14,,PR03,,NA
18664,1/10/2018,10-Jan-18,0,0,29,26.9,PR14,,PR03,,NA
18665,1/10/2018,10-Jan-18,0,0,4,8.5,PR10,moderate,PR03,,NA
18666,1/10/2018,10-Jan-18,0,0,21,9.99,PR14,,PR03,,NA
18667,1/10/2018,10-Jan-18,0,0,6,12.9,PR14,,PR03,,NA
18668,1/10/2018,10-Jan-18,0,0,3,14.95,PR14,,PR03,,NA
18669,1/10/2018,10-Jan-18,0,0,50,,PR14,,PR03,,NA
18670,1/10/2018,10-Jan-18,0,0,2,7.95,PR14,,PR03,,NA
18671,1/10/2018,10-Jan-18,0,0,4,21.9,PR14,,PR03,,NA
18672,1/10/2018,10-Jan-18,0,0,5,5.25,PR14,,PR03,,NA
18673,1/10/2018,10-Jan-18,0,0,17,59.9,PR14,,PR03,,NA
18674,1/10/2018,10-Jan-18,0,0,8,32.5,PR14,,PR03,,NA
18675,1/10/2018,10-Jan-18,0,0,13,5.25,PR14,,PR03,,NA
18676,1/10/2018,10-Jan-18,0,0,16,32.95,PR05,high,PR03,,NA
18677,1/10/2018,10-Jan-18,1,8.39,10,9.9,PR14,,PR03,,NA
18678,1/10/2018,10-Jan-18,0,0,5,44.9,PR14,,PR03,,NA
18679,1/10/2018,10-Jan-18,0,0,20,,PR14,,PR03,,NA
18680,1/11/2018,11-Jan-18,0,0,5,,PR14,,PR03,,NA
18681,1/11/2018,11-Jan-18,0,0,3,42.9,PR14,,PR03,,NA
18682,1/11/2018,11-Jan-18,0,0,14,0.65,PR14,,PR03,,NA
18683,1/11/2018,11-Jan-18,0,0,10,19.5,PR14,,PR03,,NA
18684,1/11/2018,11-Jan-18,0,0,12,5.5,PR14,,PR03,,NA
18685,1/11/2018,11-Jan-18,0,0,4,11.9,PR14,,PR03,,NA
18686,1/11/2018,11-Jan-18,0,0,7,7.95,PR14,,PR03,,NA
18687,1/11/2018,11-Jan-18,0,0,5,3.5,PR14,,PR03,,NA
18688,1/11/2018,11-Jan-18,0,0,12,29.9,PR14,,PR03,,NA
18689,1/11/2018,11-Jan-18,0,0,20,2.45,PR14,,PR03,,NA
18690,1/11/2018,11-Jan-18,0,0,6,1,PR14,,PR03,,NA
18691,1/11/2018,11-Jan-18,0,0,6,9.5,PR14,,PR03,,NA
18692,1/11/2018,11-Jan-18,0,0,9,5.95,PR14,,PR03,,NA
18693,1/11/2018,11-Jan-18,0,0,6,7.75,PR14,,PR03,,NA
18694,1/11/2018,11-Jan-18,0,0,9,7.9,PR14,,PR03,,NA
18695,1/11/2018,11-Jan-18,0,0,5,5.95,PR05,low,PR03,,NA
18696,1/11/2018,11-Jan-18,0,0,39,0.5,PR14,,PR03,,NA
18697,1/11/2018,11-Jan-18,0,0,5,1.45,PR14,,PR03,,NA
18698,1/11/2018,11-Jan-18,0,0,33,7.25,PR14,,PR03,,NA
18699,1/11/2018,11-Jan-18,0,0,7,6.55,PR14,,PR03,,NA
18700,1/11/2018,11-Jan-18,0,0,17,1.25,PR14,,PR03,,NA
18701,1/11/2018,11-Jan-18,3,5.56,8,2,PR14,,PR03,,NA
18702,1/11/2018,11-Jan-18,0,0,4,4.9,PR14,,PR03,,NA
18703,1/11/2018,11-Jan-18,0,0,5,9.95,PR14,,PR03,,NA
18704,1/11/2018,11-Jan-18,4,3.7,22,1,PR14,,PR03,,NA
18705,1/11/2018,11-Jan-18,0,0,29,10,PR14,,PR03,,NA
18706,1/11/2018,11-Jan-18,0,0,6,14.5,PR14,,PR03,,NA
18707,1/11/2018,11-Jan-18,2,7.31,22,3.95,PR17,veryhigh,PR03,,NA
18708,1/11/2018,11-Jan-18,0,0,6,5.5,PR14,,PR03,,NA
18709,1/11/2018,11-Jan-18,0,0,4,10,PR14,,PR03,,NA
18710,1/11/2018,11-Jan-18,0,0,8,8.9,PR14,,PR03,,NA
18711,1/11/2018,11-Jan-18,0,0,9,5.25,PR14,,PR03,,NA
18712,1/11/2018,11-Jan-18,0,0,2,12.9,PR14,,PR03,,NA
18713,1/11/2018,11-Jan-18,1,5.93,6,6.4,PR05,low,PR03,,NA
18714,1/11/2018,11-Jan-18,1,15,1,15,PR14,,PR03,,NA
18715,1/11/2018,11-Jan-18,0,0,4,10.9,PR14,,PR03,,NA
18716,1/11/2018,11-Jan-18,0,0,1,10,PR14,,PR03,,NA
18717,1/11/2018,11-Jan-18,0,0,3,10.9,PR14,,PR03,,NA
18718,1/11/2018,11-Jan-18,0,0,1,2.5,PR14,,PR03,,NA
18719,1/11/2018,11-Jan-18,0,0,6,,PR14,,PR03,,NA
18720,1/11/2018,11-Jan-18,0,0,4,679,PR03,verylow,PR03,,NA
18721,1/11/2018,11-Jan-18,0,0,6,24.95,PR14,,PR03,,NA
18722,1/11/2018,11-Jan-18,0,0,40,5.9,PR14,,PR03,,NA
18723,1/11/2018,11-Jan-18,0,0,7,12.95,PR14,,PR03,,NA
18724,1/11/2018,11-Jan-18,7,16.2,55,2.5,PR14,,PR03,,NA
18725,1/11/2018,11-Jan-18,0,0,15,4.9,PR14,,PR03,,NA
18726,1/11/2018,11-Jan-18,0,0,18,3.9,PR14,,PR03,,NA
18727,1/11/2018,11-Jan-18,1,0.93,42,1,PR14,,PR03,,NA
18728,1/11/2018,11-Jan-18,0,0,10,21.9,PR14,,PR03,,NA
18729,1/11/2018,11-Jan-18,0,0,11,7.95,PR14,,PR03,,NA
18730,1/11/2018,11-Jan-18,0,0,14,34.95,PR14,,PR03,,NA
18731,1/11/2018,11-Jan-18,0,0,22,19.9,PR14,,PR03,,NA
18732,1/11/2018,11-Jan-18,0,0,7,10.75,PR14,,PR03,,NA
18733,1/11/2018,11-Jan-18,0,0,19,2,PR14,,PR03,,NA
18734,1/11/2018,11-Jan-18,1,27.73,9,29.95,PR14,,PR03,,NA
18735,1/11/2018,11-Jan-18,0,0,5,2.65,PR05,verylow,PR03,,NA
18736,1/11/2018,11-Jan-18,0,0,8,3.95,PR14,,PR03,,NA
18737,1/11/2018,11-Jan-18,1,1,0,,PR14,,PR03,,NA
18738,1/11/2018,11-Jan-18,0,0,27,,PR14,,PR03,,NA
18739,1/12/2018,12-Jan-18,1,6.71,0,7.25,PR14,,PR03,,NA
18740,1/12/2018,12-Jan-18,0,0,5,7.5,PR14,,PR03,,NA
18741,1/12/2018,12-Jan-18,0,0,4,10.75,PR14,,PR03,,NA
18742,1/12/2018,12-Jan-18,0,0,12,16.9,PR14,,PR03,,NA
18743,1/12/2018,12-Jan-18,0,0,5,6.55,PR14,,PR03,,NA
18744,1/12/2018,12-Jan-18,0,0,8,7.5,PR14,,PR03,,NA
18745,1/12/2018,12-Jan-18,0,0,3,14.5,PR14,,PR03,,NA
18746,1/12/2018,12-Jan-18,0,0,14,2.5,PR14,,PR03,,NA
18747,1/12/2018,12-Jan-18,0,0,85,0.7,PR14,,PR03,,NA
18748,1/12/2018,12-Jan-18,0,0,4,5.95,PR05,low,PR03,,NA
18749,1/12/2018,12-Jan-18,0,0,2,5.5,PR14,,PR03,,NA
18750,1/12/2018,12-Jan-18,0,0,16,2.25,PR14,,PR03,,NA
18751,1/12/2018,12-Jan-18,0,0,4,26.9,PR14,,PR03,,NA
18752,1/12/2018,12-Jan-18,12,22.22,135,,PR14,,PR03,,NA
18753,1/12/2018,12-Jan-18,0,0,3,6.4,PR05,low,PR03,,NA
18754,1/12/2018,12-Jan-18,0,0,5,16.9,PR14,,PR03,,NA
18755,1/12/2018,12-Jan-18,0,0,7,,PR14,,PR03,,NA
18756,1/12/2018,12-Jan-18,0,0,14,2.5,PR14,,PR03,,NA
18757,1/12/2018,12-Jan-18,0,0,10,,PR14,,PR03,,NA
18758,1/12/2018,12-Jan-18,0,0,3,17.9,PR14,,PR03,,NA
18759,1/12/2018,12-Jan-18,0,0,16,0.75,PR14,,PR03,,NA
18760,1/12/2018,12-Jan-18,0,0,3,26.9,PR14,,PR03,,NA
18761,1/12/2018,12-Jan-18,0,0,2,7.5,PR14,,PR03,,NA
18762,1/12/2018,12-Jan-18,0,0,15,8.85,PR05,verylow,PR03,,NA
18763,1/12/2018,12-Jan-18,1,0.93,21,1,PR14,,PR03,,NA
18764,1/12/2018,12-Jan-18,0,0,32,1.95,PR14,,PR03,,NA
18765,1/12/2018,12-Jan-18,1,0.93,24,1,PR14,,PR03,,NA
18766,1/12/2018,12-Jan-18,0,0,11,2.35,PR14,,PR03,,NA
18767,1/12/2018,12-Jan-18,0,0,3,3.65,PR14,,PR03,,NA
18768,1/12/2018,12-Jan-18,3,11.81,12,4.25,PR14,,PR03,,NA
18769,1/12/2018,12-Jan-18,1,2.18,12,2.35,PR14,,PR03,,NA
18770,1/12/2018,12-Jan-18,0,0,5,59.9,PR14,,PR03,,NA
18771,1/12/2018,12-Jan-18,0,0,13,4.45,PR03,verylow,PR03,,NA
18772,1/12/2018,12-Jan-18,2,6.48,22,3.5,PR14,,PR03,,NA
18773,1/12/2018,12-Jan-18,0,0,17,9.75,PR14,,PR03,,NA
18774,1/12/2018,12-Jan-18,0,0,11,7.9,PR14,,PR03,,NA
18775,1/12/2018,12-Jan-18,0,0,8,2,PR14,,PR03,,NA
18776,1/12/2018,12-Jan-18,0,0,11,59.5,PR14,,PR03,,NA
18777,1/12/2018,12-Jan-18,0,0,6,,PR14,,PR03,,NA
18778,1/12/2018,12-Jan-18,0,0,10,11.95,PR14,,PR03,,NA
18779,1/12/2018,12-Jan-18,0,0,45,,PR14,,PR03,,NA
18780,1/12/2018,12-Jan-18,0,0,6,19.5,PR14,,PR03,,NA
18781,1/13/2018,13-Jan-18,0,0,5,29.95,PR14,,PR03,,NA
18782,1/13/2018,13-Jan-18,0,0,12,5.5,PR14,,PR03,,NA
18783,1/13/2018,13-Jan-18,0,0,3,12.5,PR14,,PR03,,NA
18784,1/13/2018,13-Jan-18,0,0,17,4.05,PR14,,PR03,,NA
18785,1/13/2018,13-Jan-18,0,0,46,5.9,PR14,,PR03,,NA
18786,1/13/2018,13-Jan-18,0,0,1,4.15,PR14,,PR03,,NA
18787,1/13/2018,13-Jan-18,0,0,6,37.9,PR14,,PR03,,NA
18788,1/13/2018,13-Jan-18,0,0,17,1,PR14,,PR03,,NA
18789,1/13/2018,13-Jan-18,0,0,6,5.95,PR05,low,PR03,,NA
18790,1/13/2018,13-Jan-18,1,4.59,2,7.75,PR05,moderate,PR03,,NA
18791,1/13/2018,13-Jan-18,0,0,12,1,PR14,,PR03,,NA
